DATE,VALUE
2021-11-07 11:23:13,72.21582900
2021-11-07 11:03:14,72.21582900
2021-11-07 10:43:14,72.21582900
2021-11-07 10:23:14,72.21582900
2021-11-07 10:03:14,72.21582900
2021-11-07 09:43:14,72.21582900
2021-11-07 09:23:14,72.21582900
2021-11-07 09:03:14,72.21582900
2021-11-07 08:43:14,72.21582900
2021-11-07 08:23:14,72.21582900
2021-11-07 08:03:14,72.21582900
2021-11-07 07:43:14,72.21582900
2021-11-07 07:23:14,72.21582900
2021-11-07 07:03:14,72.21582900
2021-11-07 06:43:14,72.21582900
2021-11-07 06:23:13,72.21582900
2021-11-07 06:03:14,72.21582900
2021-11-07 05:43:14,72.21582900
2021-11-07 05:23:14,72.21582900
2021-11-07 05:03:14,72.21582900
2021-11-07 04:43:14,72.21582900
2021-11-07 04:23:14,72.21582900
2021-11-07 04:03:14,72.21582900
2021-11-07 03:43:14,72.21582900
2021-11-07 03:23:14,72.21582900
2021-11-07 03:03:14,72.21582900
2021-11-07 02:43:14,72.21582900
2021-11-07 02:23:14,72.21582900
2021-11-07 02:03:14,72.21582900
2021-11-07 01:43:14,72.21582900
2021-11-07 01:23:14,72.21582900
2021-11-07 01:03:14,72.21582900
2021-11-07 00:43:14,72.21582900
2021-11-07 00:23:14,72.21582900
2021-11-07 00:03:14,72.21582900
2021-11-06 23:43:14,72.21582900
2021-11-06 23:23:14,72.21582900
2021-11-06 23:03:14,72.21582900
2021-11-06 22:43:14,72.21582900
2021-11-06 22:23:15,72.21582900
2021-11-06 22:03:14,72.21582900
2021-11-06 21:43:13,72.21582900
2021-11-06 21:23:13,72.21582900
2021-11-06 21:03:14,72.21582900
2021-11-06 20:43:14,72.21582900
2021-11-06 20:23:14,72.21582900
2021-11-06 20:03:13,72.21582900
2021-11-06 19:43:14,72.21582900
2021-11-06 19:23:14,72.21582900
2021-11-06 19:03:14,72.21582900
2021-11-06 18:43:14,72.21582900
2021-11-06 18:23:14,72.21582900
2021-11-06 18:03:14,72.21582900
2021-11-06 17:43:14,72.21582900
2021-11-06 17:23:14,72.21582900
2021-11-06 17:03:14,72.21582900
2021-11-06 16:43:14,72.21582900
2021-11-06 16:23:14,72.21582900
2021-11-06 16:03:14,72.21582900
2021-11-06 15:43:13,72.21582900
2021-11-06 15:23:14,72.21582900
2021-11-06 15:03:14,72.21582900
2021-11-06 14:43:14,72.21582900
2021-11-06 14:23:14,72.21582900
2021-11-06 14:03:14,72.21582900
2021-11-06 13:43:14,72.21582900
2021-11-06 13:23:14,72.21582900
2021-11-06 13:03:13,72.21582900
2021-11-06 12:43:14,72.21582900
2021-11-06 12:23:14,72.21582900
2021-11-06 12:03:14,72.21582900
2021-11-06 11:43:14,72.21582900
2021-11-06 11:23:14,72.21582900
2021-11-06 11:03:14,72.21582900
2021-11-06 10:43:14,72.21582900
2021-11-06 10:23:17,72.21582900
2021-11-06 10:03:16,72.21582900
2021-11-06 09:43:17,72.21582900
2021-11-06 09:23:17,72.21582900
2021-11-06 09:03:17,72.21582900
2021-11-06 08:43:17,72.21582900
2021-11-06 08:23:17,72.21582900
2021-11-06 08:03:17,72.21582900
2021-11-06 07:43:17,72.21582900
2021-11-06 07:23:17,72.21582900
2021-11-06 07:03:17,72.21582900
2021-11-06 06:43:17,72.21582900
2021-11-06 06:23:17,72.21582900
2021-11-06 06:03:17,72.21582900
2021-11-06 05:43:17,72.21582900
2021-11-06 05:23:17,72.21582900
2021-11-06 05:03:17,72.21582900
2021-11-06 04:43:17,72.21582900
2021-11-06 04:23:17,72.21582900
2021-11-06 04:03:15,72.21582900
2021-11-06 03:43:15,72.21582900
2021-11-06 03:23:15,72.21582900
2021-11-06 03:03:16,72.21582900
2021-11-06 02:43:14,72.21582900
2021-11-06 02:23:14,72.21582900
2021-11-06 02:03:13,72.21582900
2021-11-06 01:43:14,72.21582900
2021-11-06 01:23:13,72.21582900
2021-11-06 01:03:14,72.21582900
2021-11-06 00:43:14,72.21582900
2021-11-06 00:23:14,72.21582900
2021-11-06 00:03:14,72.21582900
2021-11-05 23:43:14,72.21582900
2021-11-05 23:23:14,72.21582900
2021-11-05 23:03:14,72.21582900
2021-11-05 22:43:14,72.21582900
2021-11-05 22:23:14,72.21582900
2021-11-05 22:03:14,72.21582900
2021-11-05 21:43:13,72.21582900
2021-11-05 21:23:14,72.21582900
2021-11-05 21:03:14,72.21582900
2021-11-05 20:43:14,72.36533900
2021-11-05 20:23:14,72.37305300
2021-11-05 20:03:14,72.35904600
2021-11-05 19:43:14,72.32676900
2021-11-05 19:23:14,72.34980900
2021-11-05 19:03:14,72.36503400
2021-11-05 18:43:14,72.29977000
2021-11-05 18:23:14,72.28723500
2021-11-05 18:03:13,72.32565200
2021-11-05 17:43:13,72.39081500
2021-11-05 17:23:14,72.31763400
2021-11-05 17:03:14,72.24049400
2021-11-05 16:43:14,72.25160800
2021-11-05 16:23:14,72.27449600
2021-11-05 16:03:14,72.26564100
2021-11-05 15:43:14,72.23932700
2021-11-05 15:23:14,72.27612000
2021-11-05 15:03:14,72.27571400
2021-11-05 14:43:14,72.30200300
2021-11-05 14:23:14,72.33930400
2021-11-05 14:03:14,72.37254500
2021-11-05 13:43:14,72.25556700
2021-11-05 13:23:14,72.16091800
2021-11-05 13:03:13,72.39639800
2021-11-05 12:43:14,72.39944300
2021-11-05 12:23:13,72.56336500
2021-11-05 12:03:14,72.59249600
2021-11-05 11:43:14,72.62122000
2021-11-05 11:23:13,72.58891000
2021-11-05 11:03:13,72.66879100
2021-11-05 10:43:14,72.71967500
2021-11-05 10:23:14,72.71561500
2021-11-05 10:03:14,72.77228600
2021-11-05 09:43:14,72.82929500
2021-11-05 09:23:14,72.77093300
2021-11-05 09:03:14,72.84025700
2021-11-05 08:43:13,72.74088900
2021-11-05 08:23:14,72.70282600
2021-11-05 08:03:13,72.75799200
2021-11-05 07:43:14,72.87370200
2021-11-05 07:23:14,72.97804400
2021-11-05 07:03:14,72.94931900
2021-11-05 06:43:14,72.96611700
2021-11-05 06:23:14,72.90805900
2021-11-05 06:03:14,72.88562800
2021-11-05 05:43:14,72.80858900
2021-11-05 05:23:14,72.79691700
2021-11-05 05:03:14,72.70516100
2021-11-05 04:43:14,72.73388500
2021-11-05 04:23:14,72.72272000
2021-11-05 04:03:14,72.55981300
2021-11-05 03:43:13,72.54103500
2021-11-05 03:23:14,72.52652100
2021-11-05 03:03:13,72.51281800
2021-11-05 02:43:14,72.51251400
2021-11-05 02:23:14,72.52327300
2021-11-05 02:03:14,72.52641900
2021-11-05 01:43:14,72.51322400
2021-11-05 01:23:14,72.52936300
2021-11-05 01:03:14,72.51251400
2021-11-05 00:43:13,72.51352900
2021-11-05 00:23:14,72.51363000
2021-11-05 00:03:14,72.51261500
2021-11-04 23:43:14,72.52834800
2021-11-04 23:23:14,72.52053200
2021-11-04 23:03:14,72.52591200
2021-11-04 22:43:13,72.52591200
2021-11-04 22:23:14,72.46592500
2021-11-04 22:03:14,72.47412600
2021-11-04 21:43:14,72.47110200
2021-11-04 21:23:14,72.47110200
2021-11-04 21:03:14,72.47584200
2021-11-04 20:43:14,72.44613300
2021-11-04 20:23:14,72.48267300
2021-11-04 20:03:14,72.43892600
2021-11-04 19:43:14,72.51525400
2021-11-04 19:23:14,72.52327300
2021-11-04 19:03:14,72.64466700
2021-11-04 18:43:14,72.50865700
2021-11-04 18:23:14,72.36523700
2021-11-04 18:03:14,72.48297700
2021-11-04 17:43:14,72.54347100
2021-11-04 17:23:14,72.54996700
2021-11-04 17:03:13,72.37416900
2021-11-04 16:43:13,72.35732000
2021-11-04 16:23:14,72.32605800
2021-11-04 16:03:14,72.35326000
2021-11-04 15:43:14,72.40756300
2021-11-04 15:23:14,72.35082400
2021-11-04 15:03:14,72.34311000
2021-11-04 14:43:14,72.36077100
2021-11-04 14:23:14,72.57476700
2021-11-04 14:03:14,72.40908500
2021-11-04 13:43:14,72.44623400
2021-11-04 13:23:14,72.51718300
2021-11-04 13:03:14,72.62443500
2021-11-04 12:43:14,72.62913700
2021-11-04 12:23:14,72.65654200
2021-11-04 12:03:14,72.67430500
2021-11-04 11:43:14,72.65014800
2021-11-04 11:23:13,72.65375700
2021-11-04 11:03:14,72.72454700
2021-11-04 10:43:14,72.74758800
2021-11-04 10:23:14,72.75043000
2021-11-04 10:03:14,72.72302500
2021-11-04 09:43:14,72.74119300
2021-11-04 09:23:14,72.72434400
2021-11-04 09:03:14,72.70546500
2021-11-04 08:43:14,72.70627700
2021-11-04 08:23:14,72.65243200
2021-11-04 08:03:14,72.55575300
2021-11-04 07:43:14,72.84680400
2021-11-04 07:23:14,72.84282800
2021-11-04 07:03:13,72.94043800
2021-11-04 06:43:13,72.78077800
2021-11-04 06:23:13,72.88461300
2021-11-04 06:03:14,72.87151900
2021-11-04 05:43:13,72.87760900
2021-11-04 05:23:14,72.87710200
2021-11-04 05:03:13,72.88065400
2021-11-04 04:43:13,72.82691000
2021-11-04 04:23:14,72.88161900
2021-11-04 04:03:14,72.85324900
2021-11-04 03:43:14,72.78595500
2021-11-04 03:23:14,72.77732700
2021-11-04 03:03:14,72.82554000
2021-11-04 02:43:14,72.83305100
2021-11-04 02:23:14,72.83203600
2021-11-04 02:03:14,72.82757000
2021-11-04 01:43:14,72.81701400
2021-11-04 01:23:14,72.81082200
2021-11-04 01:03:14,72.80747300
2021-11-04 00:43:14,72.80930000
2021-11-04 00:23:14,72.81813000
2021-11-04 00:03:14,72.80655900
2021-11-03 23:43:14,72.80574700
2021-11-03 23:23:14,72.80899500
2021-11-03 23:03:14,72.80138300
2021-11-03 22:43:14,72.87446300
2021-11-03 22:23:14,72.85061000
2021-11-03 22:03:14,72.81396900
2021-11-03 21:43:13,72.81396900
2021-11-03 21:23:14,72.95302400
2021-11-03 21:03:14,73.02918400
2021-11-03 20:43:14,72.83650200
2021-11-03 20:23:14,72.89374800
2021-11-03 20:03:14,72.94571600
2021-11-03 19:43:13,73.00042400
2021-11-03 19:23:14,73.01392400
2021-11-03 19:03:14,73.01625800
2021-11-03 18:43:14,73.20586000
2021-11-03 18:23:14,73.17741500
2021-11-03 18:03:14,73.28056400
2021-11-03 17:43:14,73.26127900
2021-11-03 17:23:14,73.24991100
2021-11-03 17:03:14,73.27477900
2021-11-03 16:43:14,73.23905100
2021-11-03 16:23:13,73.19378200
2021-11-03 16:03:13,73.22754800
2021-11-03 15:43:14,73.29365800
2021-11-03 15:23:14,73.31301100
2021-11-03 15:03:14,73.22727700
2021-11-03 14:43:14,73.17261900
2021-11-03 14:23:14,73.30888300
2021-11-03 14:03:14,73.10892800
2021-11-03 13:43:14,73.11440900
2021-11-03 13:23:14,73.04599800
2021-11-03 13:03:14,72.97697800
2021-11-03 12:43:14,73.05347600
2021-11-03 12:23:14,73.05391500
2021-11-03 12:03:14,73.13595200
2021-11-03 11:43:14,73.08807000
2021-11-03 11:23:13,73.16830500
2021-11-03 11:03:14,72.95946900
2021-11-03 10:43:14,72.95718500
2021-11-03 10:23:14,72.98665400
2021-11-03 10:03:13,72.89856900
2021-11-03 09:43:14,72.82878800
2021-11-03 09:23:14,72.89247900
2021-11-03 09:03:14,72.53545300
2021-11-03 08:43:14,72.44613300
2021-11-03 08:23:14,72.48487300
2021-11-03 08:03:14,72.56082800
2021-11-03 07:43:14,72.53824400
2021-11-03 07:23:14,72.55372300
2021-11-03 07:03:14,72.77279300
2021-11-03 06:43:14,72.77225200
2021-11-03 06:23:14,72.79509000
2021-11-03 06:03:14,72.74728300
2021-11-03 05:43:14,72.77032400
2021-11-03 05:23:13,72.74484700
2021-11-03 05:03:14,72.76362500
2021-11-03 04:43:13,72.74342600
2021-11-03 04:23:14,72.75824500
2021-11-03 04:03:14,72.70546500
2021-11-03 03:43:14,72.69521400
2021-11-03 03:23:14,72.77347000
2021-11-03 03:03:14,72.69633000
2021-11-03 02:43:13,72.69734500
2021-11-03 02:23:14,72.62791900
2021-11-03 02:03:13,72.62822400
2021-11-03 01:43:14,72.62045900
2021-11-03 01:23:14,72.59949900
2021-11-03 01:03:14,72.74139600
2021-11-03 00:43:14,72.72911500
2021-11-03 00:23:14,72.58325900
2021-11-03 00:03:14,72.71419400
2021-11-02 23:43:14,72.68841300
2021-11-02 23:23:14,72.67430500
2021-11-02 23:03:14,72.74048300
2021-11-02 22:43:14,72.73804700
2021-11-02 22:23:14,72.73693000
2021-11-02 22:03:14,72.70546500
2021-11-02 21:43:14,72.70546500
2021-11-02 21:23:14,72.52378000
2021-11-02 21:03:14,72.65744600
2021-11-02 20:43:14,72.65826800
2021-11-02 20:23:14,72.60122500
2021-11-02 20:03:15,72.59686000
2021-11-02 19:43:14,72.62670100
2021-11-02 19:23:14,72.62111900
2021-11-02 19:03:14,72.63137000
2021-11-02 18:43:13,72.63035500
2021-11-02 18:23:14,72.64344900
2021-11-02 18:03:13,72.67572600
2021-11-02 17:43:14,72.73835100
2021-11-02 17:23:14,72.63989600
2021-11-02 17:03:14,72.66425600
2021-11-02 16:43:13,72.63360300
2021-11-02 16:23:14,72.68780400
2021-11-02 16:03:13,72.74951600
2021-11-02 15:43:14,72.69805600
2021-11-02 15:23:14,72.58620300
2021-11-02 15:03:14,72.79453200
2021-11-02 14:43:14,72.82041400
2021-11-02 14:23:14,72.92969600
2021-11-02 14:03:14,72.98814300
2021-11-02 13:43:14,72.89400200
2021-11-02 13:23:14,72.81533900
2021-11-02 13:03:14,72.69227000
2021-11-02 12:43:14,72.68212000
2021-11-02 12:23:14,72.74225900
2021-11-02 12:03:14,72.76382800
2021-11-02 11:43:14,72.89070300
2021-11-02 11:23:13,72.98306800
2021-11-02 11:03:15,72.84485800
2021-11-02 10:43:14,72.89537200
2021-11-02 10:23:13,72.87429300
2021-11-02 10:03:13,73.05056500
2021-11-02 09:43:14,72.77945900
2021-11-02 09:23:14,72.70681800
2021-11-02 09:03:14,72.68077600
2021-11-02 08:43:14,72.60751800
2021-11-02 08:23:14,72.60229100
2021-11-02 08:03:14,72.56590300
2021-11-02 07:43:13,72.61842900
2021-11-02 07:23:14,72.45831300
2021-11-02 07:03:14,72.54526500
2021-11-02 06:43:14,72.64700100
2021-11-02 06:23:13,72.70546500
2021-11-02 06:03:13,72.68516500
2021-11-02 05:43:14,72.68729700
2021-11-02 05:23:14,72.76900400
2021-11-02 05:03:14,72.74291900
2021-11-02 04:43:14,72.77154200
2021-11-02 04:23:14,72.72617100
2021-11-02 04:03:14,72.63928700
2021-11-02 03:43:14,72.58457900
2021-11-02 03:23:14,72.65897800
2021-11-02 03:03:14,72.66973700
2021-11-02 02:43:14,72.68272900
2021-11-02 02:23:14,72.68506400
2021-11-02 02:03:14,72.69430000
2021-11-02 01:43:14,72.69389400
2021-11-02 01:23:14,72.69815700
2021-11-02 01:03:14,72.69785300
2021-11-02 00:43:14,72.69734500
2021-11-02 00:23:14,72.69937500
2021-11-02 00:03:14,72.68912400
2021-11-01 23:43:13,72.68770300
2021-11-01 23:23:14,72.68425200
2021-11-01 23:03:14,72.68770300
2021-11-01 22:43:14,72.68922500
2021-11-01 22:23:14,72.68922500
2021-11-01 22:03:14,72.68262800
2021-11-01 21:43:13,72.66070400
2021-11-01 21:23:14,72.66080500
2021-11-01 21:03:14,72.53201100
2021-11-01 20:43:14,72.63289300
2021-11-01 20:23:14,72.65085800
2021-11-01 20:03:14,72.60173200
2021-11-01 19:43:14,72.62548300
2021-11-01 19:23:14,72.61046100
2021-11-01 19:03:14,72.62081400
2021-11-01 18:43:13,72.65096000
2021-11-01 18:23:14,72.70171000
2021-11-01 18:03:14,72.73804700
2021-11-01 17:43:14,72.64568200
2021-11-01 17:23:14,72.58772500
2021-11-01 17:03:14,72.52591200
2021-11-01 16:43:14,72.41903200
2021-11-01 16:23:14,72.41284100
2021-11-01 16:03:14,72.35512100
2021-11-01 15:43:14,72.32507700
2021-11-01 15:23:14,72.32078000
2021-11-01 15:03:14,72.41050600
2021-11-01 14:43:14,72.39386000
2021-11-01 14:23:14,72.38183300
2021-11-01 14:03:13,72.21706100
2021-11-01 13:43:14,72.18223300
2021-11-01 13:23:14,72.11747600
2021-11-01 13:03:15,72.07515000
2021-11-01 12:43:14,72.04982600
2021-11-01 12:23:14,72.00029400
2021-11-01 12:03:14,71.94345400
2021-11-01 11:43:14,71.93193400
2021-11-01 11:23:14,71.92797500
2021-11-01 11:03:14,71.89569800
2021-11-01 10:43:14,71.93914000
2021-11-01 10:23:14,71.94127200
2021-11-01 10:03:14,71.86479200
2021-11-01 09:43:14,71.80744400
2021-11-01 09:23:14,71.88727400
2021-11-01 09:03:14,72.00866800
2021-11-01 08:43:14,72.09859700
2021-11-01 08:23:14,72.11642800
2021-11-01 08:03:14,72.17314900
2021-11-01 07:43:14,72.14823000
2021-11-01 07:23:14,72.15152900
2021-11-01 07:03:14,72.25379000
2021-11-01 06:43:14,72.21593100
2021-11-01 06:23:14,72.19451400
2021-11-01 06:03:14,72.10976200
2021-11-01 05:43:14,72.07281600
2021-11-01 05:23:14,72.06632000
2021-11-01 05:03:14,72.10448400
2021-11-01 04:43:14,72.16345500
2021-11-01 04:23:14,72.21420500
2021-11-01 04:03:14,72.04267000
2021-11-01 03:43:13,72.00511500
2021-11-01 03:23:14,72.01019000
2021-11-01 03:03:14,71.99527000
2021-11-01 02:43:14,72.00095400
2021-11-01 02:23:14,71.98024800
2021-11-01 02:03:14,71.98197300
2021-11-01 01:43:14,71.99790900
2021-11-01 01:23:13,71.96735700
2021-11-01 01:03:14,71.96309400
2021-11-01 00:43:13,71.97923300
2021-11-01 00:23:14,71.96513300
2021-11-01 00:03:14,71.96513300
2021-10-31 23:43:14,71.96513300
2021-10-31 23:23:14,71.96513300
2021-10-31 23:03:14,71.96513300
2021-10-31 22:43:13,71.96513300
2021-10-31 22:23:14,71.96513300
2021-10-31 22:03:14,71.96513300
2021-10-31 21:43:14,71.96513300
2021-10-31 21:23:14,71.96513300
2021-10-31 21:03:14,71.96513300
2021-10-31 20:43:14,71.90458000
2021-10-31 20:23:14,71.90458000
2021-10-31 20:03:13,72.00399900
2021-10-31 19:43:14,72.00399900
2021-10-31 19:23:14,72.00399900
2021-10-31 19:03:14,72.00399900
2021-10-31 18:43:14,72.00399900
2021-10-31 18:23:13,72.00399900
2021-10-31 18:03:14,72.00399900
2021-10-31 17:43:14,72.00399900
2021-10-31 17:23:14,72.00399900
2021-10-31 17:03:14,72.00399900
2021-10-31 16:43:14,72.00399900
2021-10-31 16:23:14,72.00399900
2021-10-31 16:03:14,72.00399900
2021-10-31 15:43:13,72.00399900
2021-10-31 15:23:14,72.00399900
2021-10-31 15:03:14,72.00399900
2021-10-31 14:43:14,72.00399900
2021-10-31 14:23:14,72.00399900
2021-10-31 14:03:14,72.00399900
2021-10-31 13:43:14,72.00399900
2021-10-31 13:23:13,72.00399900
2021-10-31 13:03:14,72.00399900
2021-10-31 12:43:14,72.00399900
2021-10-31 12:23:13,72.00399900
2021-10-31 12:03:14,72.00399900
2021-10-31 11:43:13,72.00399900
2021-10-31 11:23:14,72.00399900
2021-10-31 11:03:14,72.00399900
2021-10-31 10:43:14,72.00399900
2021-10-31 10:23:14,72.00399900
2021-10-31 10:03:14,72.00399900
2021-10-31 09:43:13,72.00399900
2021-10-31 09:23:14,72.00399900
2021-10-31 09:03:13,72.00399900
2021-10-31 08:43:14,72.00399900
2021-10-31 08:23:14,72.00399900
2021-10-31 08:03:14,72.00399900
2021-10-31 07:43:14,72.00399900
2021-10-31 07:03:13,72.00399900
2021-10-31 06:43:13,72.00399900
2021-10-31 06:23:13,72.00399900
2021-10-31 06:03:14,72.00399900
2021-10-31 05:43:14,72.00399900
2021-10-31 05:23:14,72.00399900
2021-10-31 05:03:14,72.00399900
2021-10-31 04:43:13,72.00399900
2021-10-31 04:23:14,72.00399900
2021-10-31 04:03:14,72.00399900
2021-10-31 03:43:14,72.00399900
2021-10-31 03:23:14,72.00399900
2021-10-31 03:03:14,72.00399900
2021-10-31 02:43:13,72.00399900
2021-10-31 02:23:14,72.00399900
2021-10-31 02:03:14,72.00399900
2021-10-31 01:43:14,72.00399900
2021-10-31 01:23:14,72.00399900
2021-10-31 01:03:14,72.00399900
2021-10-31 00:43:14,72.00399900
2021-10-31 00:23:14,72.00399900
2021-10-31 00:03:14,72.00399900
2021-10-30 23:43:14,72.00399900
2021-10-30 23:23:13,72.00399900
2021-10-30 23:03:14,72.00399900
2021-10-30 22:43:13,72.00399900
2021-10-30 22:23:14,72.00399900
2021-10-30 22:03:14,72.00399900
2021-10-30 21:43:14,72.00399900
2021-10-30 21:23:14,72.00399900
2021-10-30 21:03:14,72.00399900
2021-10-30 20:43:14,72.00399900
2021-10-30 20:23:13,72.00399900
2021-10-30 20:03:13,72.00399900
2021-10-30 19:43:13,72.00399900
2021-10-30 19:23:14,72.00399900
2021-10-30 19:03:13,72.00399900
2021-10-30 18:43:14,72.00399900
2021-10-30 18:23:13,72.00399900
2021-10-30 18:03:14,72.00399900
2021-10-30 17:43:14,72.00399900
2021-10-30 17:23:14,72.00399900
2021-10-30 17:03:14,72.00399900
2021-10-30 16:43:14,72.00399900
2021-10-30 16:23:15,72.00399900
2021-10-30 16:03:14,72.00399900
2021-10-30 15:43:14,72.00399900
2021-10-30 15:23:13,72.00399900
2021-10-30 15:03:14,72.00399900
2021-10-30 14:43:14,72.00399900
2021-10-30 14:23:14,72.00399900
2021-10-30 14:03:13,72.00399900
2021-10-30 13:43:14,72.00399900
2021-10-30 13:23:14,72.00399900
2021-10-30 13:03:14,72.00399900
2021-10-30 12:43:14,72.00399900
2021-10-30 12:23:14,72.00399900
2021-10-30 12:03:14,72.00399900
2021-10-30 11:43:14,72.00399900
2021-10-30 11:23:14,72.00399900
2021-10-30 11:03:14,72.00399900
2021-10-30 10:43:29,72.00399900
2021-10-30 10:23:14,72.00399900
2021-10-30 10:03:14,72.00399900
2021-10-30 09:43:14,72.00399900
2021-10-30 09:23:14,72.00399900
2021-10-30 09:03:14,72.00399900
2021-10-30 08:43:13,72.00399900
2021-10-30 08:23:13,72.00399900
2021-10-30 08:03:14,72.00399900
2021-10-30 07:43:14,72.00399900
2021-10-30 07:23:14,72.00399900
2021-10-30 07:03:14,72.00399900
2021-10-30 06:43:14,72.00399900
2021-10-30 06:23:13,72.00399900
2021-10-30 06:03:14,72.00399900
2021-10-30 05:43:13,72.00399900
2021-10-30 05:23:14,72.00399900
2021-10-30 05:03:14,72.00399900
2021-10-30 04:43:14,72.00399900
2021-10-30 04:23:14,72.00399900
2021-10-30 04:03:13,72.00399900
2021-10-30 03:43:14,72.00399900
2021-10-30 03:23:14,72.00399900
2021-10-30 03:03:14,72.00399900
2021-10-30 02:43:14,72.00399900
2021-10-30 02:23:15,72.00399900
2021-10-30 02:03:14,72.00399900
2021-10-30 01:43:14,72.00399900
2021-10-30 01:23:15,72.00399900
2021-10-30 01:03:14,72.00399900
2021-10-30 00:43:14,72.00399900
2021-10-30 00:23:14,72.00399900
2021-10-30 00:03:13,72.00399900
2021-10-29 23:43:13,72.00399900
2021-10-29 23:23:14,72.00399900
2021-10-29 23:03:14,72.00399900
2021-10-29 22:43:13,72.00399900
2021-10-29 22:23:14,72.00399900
2021-10-29 22:03:14,72.00399900
2021-10-29 21:43:13,72.00399900
2021-10-29 21:23:14,72.00399900
2021-10-29 21:03:13,72.00399900
2021-10-29 20:43:14,71.98116100
2021-10-29 20:23:14,71.97111300
2021-10-29 20:03:14,71.95111700
2021-10-29 19:43:13,71.97618800
2021-10-29 19:23:13,71.93548600
2021-10-29 19:03:14,71.90534100
2021-10-29 18:43:13,71.92371200
2021-10-29 18:23:14,71.93731300
2021-10-29 18:03:14,71.99679200
2021-10-29 17:43:13,71.98603300
2021-10-29 17:23:14,72.02490800
2021-10-29 17:03:14,72.05556100
2021-10-29 16:43:14,72.04236600
2021-10-29 16:23:14,72.03485500
2021-10-29 16:03:15,72.00237500
2021-10-29 15:43:14,71.97060500
2021-10-29 15:23:14,71.96025200
2021-10-29 15:03:14,72.04131800
2021-10-29 14:43:14,71.89727200
2021-10-29 14:23:14,71.86995100
2021-10-29 14:03:14,71.73309500
2021-10-29 13:43:14,71.66590200
2021-10-29 13:23:14,71.75415700
2021-10-29 13:03:14,71.74009900
2021-10-29 12:43:14,71.70698500
2021-10-29 12:23:14,71.74087800
2021-10-29 12:03:14,71.70095300
2021-10-29 11:43:14,71.65240300
2021-10-29 11:23:14,71.71330300
2021-10-29 11:03:14,71.76100800
2021-10-29 10:43:13,71.71096800
2021-10-29 10:23:14,71.66838900
2021-10-29 10:03:14,71.60875800
2021-10-29 09:43:14,71.58236800
2021-10-29 09:23:14,71.54836500
2021-10-29 09:03:14,71.55953000
2021-10-29 08:43:14,71.53986500
2021-10-29 08:23:14,71.56054500
2021-10-29 08:03:14,71.57120300
2021-10-29 07:43:14,71.66265400
2021-10-29 07:23:14,71.48974900
2021-10-29 07:03:14,71.50269000
2021-10-29 06:43:13,71.41996800
2021-10-29 06:23:13,71.45092500
2021-10-29 06:03:14,71.39459300
2021-10-29 05:43:13,71.29492000
2021-10-29 05:23:14,71.28974300
2021-10-29 05:03:14,71.34292900
2021-10-29 04:43:13,71.29075800
2021-10-29 04:23:13,71.28131900
2021-10-29 04:03:14,71.48502900
2021-10-29 03:43:14,71.36414300
2021-10-29 03:23:14,71.35064300
2021-10-29 03:03:14,71.31593000
2021-10-29 02:43:13,71.36089500
2021-10-29 02:23:14,71.43610600
2021-10-29 02:03:14,71.40362600
2021-10-29 01:43:14,71.40454000
2021-10-29 01:23:13,71.37987500
2021-10-29 01:03:14,71.26447000
2021-10-29 00:43:14,71.35297800
2021-10-29 00:23:14,71.35297800
2021-10-29 00:03:14,71.23006100
2021-10-28 23:43:14,71.25208700
2021-10-28 23:23:13,71.38748800
2021-10-28 23:03:14,71.32049800
2021-10-28 22:43:14,71.31948300
2021-10-28 22:23:14,71.31796000
2021-10-28 22:03:14,71.27522900
2021-10-28 21:43:14,71.36221400
2021-10-28 21:23:14,71.36211300
2021-10-28 21:03:14,71.30654000
2021-10-28 20:43:14,71.30760700
2021-10-28 20:23:13,71.30699800
2021-10-28 20:03:14,71.27614200
2021-10-28 19:43:14,71.33359100
2021-10-28 19:23:14,71.33572300
2021-10-28 19:03:14,71.30994200
2021-10-28 18:43:14,71.29471700
2021-10-28 18:23:14,71.29014900
2021-10-28 18:03:13,71.35703800
2021-10-28 17:43:14,71.36211300
2021-10-28 17:23:14,71.35541400
2021-10-28 17:03:14,71.32181700
2021-10-28 16:43:14,71.28020200
2021-10-28 16:23:14,71.36059000
2021-10-28 16:03:13,71.31522000
2021-10-28 15:43:14,71.33186600
2021-10-28 15:23:14,71.29248400
2021-10-28 15:03:13,71.35802000
2021-10-28 14:43:14,71.23693000
2021-10-28 14:23:13,71.21226600
2021-10-28 14:03:13,71.14135000
2021-10-28 13:43:14,71.23591500
2021-10-28 13:23:14,71.28548000
2021-10-28 13:03:13,71.31197200
2021-10-28 12:43:14,71.34282800
2021-10-28 12:23:14,71.48340500
2021-10-28 12:03:13,71.52413200
2021-10-28 11:43:14,71.54709700
2021-10-28 11:23:14,71.52781200
2021-10-28 11:03:14,71.49051000
2021-10-28 10:43:14,71.56805600
2021-10-28 10:23:14,71.55090300
2021-10-28 10:03:14,71.38596500
2021-10-28 09:43:13,71.44311000
2021-10-28 09:23:14,71.39180200
2021-10-28 09:03:14,71.43519300
2021-10-28 08:43:14,71.51037100
2021-10-28 08:23:13,71.40037800
2021-10-28 08:03:14,71.60672800
2021-10-28 07:43:13,71.65866300
2021-10-28 07:23:14,71.75935900
2021-10-28 07:03:15,71.78524100
2021-10-28 06:43:16,71.69909300
2021-10-28 06:23:17,71.71304900
2021-10-28 06:03:17,71.75669400
